Datetime (he),PV Gen (kW/rated kW),System Load (kW),EV fleet/1,Site Steam Thermal Load (MMBtu/hr),Site Hot Water Thermal Load (MMBtu/hr),Site Cooling Thermal Load (tons),Site Load (kW),FR Price ($/kW),DA Price ($/kWh),Reg Up Price ($/kW),Reg Down Price ($/kW),Deferral Load (kW),NSR Price ($/kW),SR Price ($/kW),RA Active (y/n),VAR Reservation (%),POI: Max Export (kW),POI: Max Import (kW),Aggregate Energy Max (kWh),Aggregate Energy Min (kWh),Critical Load (kW),Battery: Charge Min (kW)/1,Battery: Charge Max (kW)/1,Battery: Energy Max (kWh)/1,Battery: Energy Min (kWh)/1,Battery: Discharge Min (kW)/1,Battery: Discharge Max (kW)/1,FR Reg Up Max (kW),FR Reg Up Min (kW),FR Reg Down Max (kW),FR Reg Down Min (kW),SR Max (kW),SR Min (kW),NSR Max (kW),NSR Min (kW),LF Reg Up Max (kW),LF Reg Up Min (kW),LF Reg Down Max (kW),LF Reg Down Min (kW),LF Price ($/kW),LF Down Price ($/kW),LF Up Price ($/kW),LF Energy Option Up (kWh/kW-hr),LF Energy Option Down (kWh/kW-hr)
2/2/2017 0:00,0,2999.921496,40,0.11999686,0.479987439,9.5997488,0,0.01,30.57513,30.57513,30.57513,5712,0,0,0,0,1900,-1900,9000,0,59.99842992,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/2/2017 1:00,0,2877.699519,40,0.115107981,0.460431923,9.2086385,0,0.01,27.30534,27.30534,27.30534,5226,0,0,0,0,1900,-1900,9000,0,57.55399038,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/2/2017 2:00,0,2877.699518,40,0.115107981,0.460431923,9.2086385,0,0.01,25.19524,25.19524,25.19524,4724,0,0,0,0,1900,-1900,9000,0,57.55399036,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/2/2017 3:00,0,2877.699519,40,0.115107981,0.460431923,9.2086385,0,0.01,24.63379,24.63379,24.63379,4724,0,0,0,0,1900,-1900,9000,0,57.55399038,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/2/2017 4:00,0,2877.699522,40,0.115107981,0.460431924,9.2086385,0,0.01,24.57935,24.57935,24.57935,4724,0,0,0,0,1900,-1900,9000,0,57.55399044,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/2/2017 5:00,0,2999.921499,40,0.11999686,0.47998744,9.5997488,0,0.01,25.75816,25.75816,25.75816,4724,0,0,0,0,1900,-1900,9000,0,59.99842998,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/2/2017 6:00,0,3493.583981,40,0.139743359,0.558973437,11.1794687,0,0.01,31.40127,31.40127,31.40127,5623,0,0,0,0,1900,-1900,9000,0,69.87167962,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/2/2017 7:00,0,8592.039357,40,0.343681574,1.374726297,27.4945259,0,0.01,42.39939,42.39939,42.39939,6261,0,0,0,0,1900,-1900,9000,0,171.8407871,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/2/2017 8:00,0.1162465,9631.062223,40,0.385242489,1.540969956,30.8193991,0,0.01,46.56134,46.56134,46.56134,6679,0,0,0,10,1900,-1900,9000,0,192.6212445,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/2/2017 9:00,0.4605675,15039.50637,40,0.601580255,2.406321019,48.1264204,0,0.01,35.14141,35.14141,35.14141,6971,0,0,0,10,1900,-1900,9000,0,300.7901274,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/2/2017 10:00,0.74293,14705.46708,40,0.588218683,2.352874733,47.0574947,0,0.01,30.28851,30.28851,30.28851,7406,0,0,0,10,1900,-1900,9000,0,294.1093416,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/2/2017 11:00,0.9224,14272.18158,40,0.570887263,2.283549053,45.6709811,0,0.01,25.94842,25.94842,25.94842,7024,0,0,0,10,1900,-1900,9000,0,285.4436316,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/2/2017 12:00,1,14363.6173,40,0.574544692,2.298178768,45.9635754,0,0.01,25.14016,25.14016,25.14016,7021,0,0,0,10,1900,-1900,9000,0,287.272346,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/2/2017 13:00,1,13937.98715,40,0.557519486,2.230077944,44.6015589,0,0.01,21.88091,21.88091,21.88091,7019,0,0,0,10,1900,-1900,9000,0,278.759743,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/2/2017 14:00,0.97567,14401.58788,40,0.576063515,2.304254061,46.0850812,0,0.01,25.00837,25.00837,25.00837,7100,0,0,0,10,1900,-1900,9000,0,288.0317576,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/2/2017 15:00,0.85139,14194.91976,40,0.56779679,2.271187162,45.4237432,0,0.01,27.12371,27.12371,27.12371,6790,0,0,0,10,1900,-1900,9000,0,283.8983952,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/2/2017 16:00,0.6506,13242.07223,40,0.529682889,2.118731557,42.3746311,0,0.01,32.79744,32.79744,32.79744,7297,0,0,0,10,1900,-1900,9000,0,264.8414446,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/2/2017 17:00,0.353385,12620.65567,40,0.504826227,2.019304907,40.3860981,0,0.01,38.1931,38.1931,38.1931,6921,0,0,0,10,1900,-1900,9000,0,252.4131134,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/2/2017 18:00,0.03277075,11458.80682,40,0.458352273,1.833409091,36.6681818,0,0.01,48.49413,48.49413,48.49413,6739,0,0,0,10,1900,-1900,9000,0,229.1761364,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/2/2017 19:00,0,9183.818372,40,0.367352735,1.469410939,29.3882188,0,0.01,55.67205,55.67205,55.67205,7278,0,0,0,0,1900,-1900,9000,0,183.6763674,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/2/2017 20:00,0,8376.184198,40,0.335047368,1.340189472,26.8037894,0,0.01,49.62681,49.62681,49.62681,7634,0,0,0,0,1900,-1900,9000,0,167.523684,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/2/2017 21:00,0,6727.057363,40,0.269082295,1.076329178,21.5265836,0,0.01,47.04538,47.04538,47.04538,7338,0,0,0,0,1900,-1900,9000,0,134.5411473,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/2/2017 22:00,0,6302.78844,40,0.252111538,1.00844615,20.168923,0,0.01,39.16757,39.16757,39.16757,6936,0,0,0,0,1900,-1900,9000,0,126.0557688,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/2/2017 23:00,0,3493.569087,40,0.139742764,0.558971054,11.1794211,0,0.01,33.58121,33.58121,33.58121,6518,0,0,0,0,1900,-1900,9000,0,69.87138174,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/3/2017 0:00,0,2999.921496,40,0.11999686,0.479987439,9.5997488,0,0.01,29.93421,29.93421,29.93421,6008,0,0,0,0,1900,-1900,9000,0,59.99842992,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/3/2017 1:00,0,2877.699522,40,0.115107981,0.460431924,9.2086385,0,0.01,27.88509,27.88509,27.88509,5517,0,0,0,0,1900,-1900,9000,0,57.55399044,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/3/2017 2:00,0,2877.699524,40,0.115107981,0.460431924,9.2086385,0,0.01,25.06934,25.06934,25.06934,5050,0,0,0,0,1900,-1900,9000,0,57.55399048,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/3/2017 3:00,0,2877.699522,40,0.115107981,0.460431924,9.2086385,0,0.01,24.47787,24.47787,24.47787,5050,0,0,0,0,1900,-1900,9000,0,57.55399044,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/3/2017 4:00,0,2877.699521,40,0.115107981,0.460431923,9.2086385,0,0.01,24.53573,24.53573,24.53573,5050,0,0,0,0,1900,-1900,9000,0,57.55399042,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/3/2017 5:00,0,2999.921499,40,0.11999686,0.47998744,9.5997488,0,0.01,26.27336,26.27336,26.27336,5050,0,0,0,0,1900,-1900,9000,0,59.99842998,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/3/2017 6:00,0,3493.58399,40,0.13974336,0.558973438,11.1794688,0,0.01,31.39273,31.39273,31.39273,5275,0,0,0,0,1900,-1900,9000,0,69.8716798,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/3/2017 7:00,0,6962.008968,40,0.278480359,1.113921435,22.2784287,0,0.01,38.62835,38.62835,38.62835,6424,0,0,0,0,1900,-1900,9000,0,139.2401794,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/3/2017 8:00,0.1157525,5008.292272,40,0.200331691,0.801326763,16.0265353,0,0.01,42.15278,42.15278,42.15278,6578,0,0,0,10,1900,-1900,9000,0,100.1658454,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/3/2017 9:00,0.451546,10488.39201,40,0.41953568,1.678142722,33.5628544,0,0.01,34.94358,34.94358,34.94358,8802,0,0,0,10,1900,-1900,9000,0,209.7678402,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/3/2017 10:00,0.71797,10118.9974,40,0.404759896,1.619039584,32.3807917,0,0.01,30.40473,30.40473,30.40473,6755,0,0,0,10,1900,-1900,9000,0,202.379948,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/3/2017 11:00,0.889555,9628.606266,40,0.385144251,1.540577002,30.81154,0,0.01,27.15805,27.15805,27.15805,6867,0,0,0,10,1900,-1900,9000,0,192.5721253,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/3/2017 12:00,0.984655,9630.909614,40,0.385236385,1.540945538,30.8189108,0,0.01,24.1925,24.1925,24.1925,6574,0,0,0,10,1900,-1900,9000,0,192.6181923,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/3/2017 13:00,1,9139.15264,40,0.365566106,1.462264422,29.2452884,0,0.01,22.27443,22.27443,22.27443,7068,0,0,0,10,1900,-1900,9000,0,182.7830528,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/3/2017 14:00,0.95807,9628.57502,40,0.385143001,1.540572003,30.8114401,0,0.01,22.68059,22.68059,22.68059,6956,0,0,0,10,1900,-1900,9000,0,192.5715004,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/3/2017 15:00,0.83711,9627.371145,40,0.385094846,1.540379383,30.8075877,0,0.01,23.23799,23.23799,23.23799,6749,0,0,0,10,1900,-1900,9000,0,192.5474229,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/3/2017 16:00,0.62166,9627.901615,40,0.385116065,1.540464258,30.8092852,0,0.01,28.4071,28.4071,28.4071,6235,0,0,0,10,1900,-1900,9000,0,192.5580323,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/3/2017 17:00,0.34749,10117.37551,40,0.40469502,1.618780082,32.3756016,0,0.01,35.23747,35.23747,35.23747,6496,0,0,0,10,1900,-1900,9000,0,202.3475102,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/3/2017 18:00,0.01641995,9501.799566,40,0.380071983,1.52028793,30.4057586,0,0.01,44.59096,44.59096,44.59096,6476,0,0,0,10,1900,-1900,9000,0,190.0359913,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/3/2017 19:00,0,7508.281482,40,0.300331259,1.201325037,24.0265007,0,0.01,48.60199,48.60199,48.60199,6779,0,0,0,0,1900,-1900,9000,0,150.1656296,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/3/2017 20:00,0,7263.66709,40,0.290546684,1.162186734,23.2437347,0,0.01,44.28741,44.28741,44.28741,7317,0,0,0,0,1900,-1900,9000,0,145.2733418,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/3/2017 21:00,0,5769.025027,40,0.230761001,0.923044004,18.4608801,0,0.01,39.50498,39.50498,39.50498,7418,0,0,0,0,1900,-1900,9000,0,115.3805005,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/3/2017 22:00,0,5525.049982,40,0.221001999,0.884007997,17.6801599,0,0.01,36.36423,36.36423,36.36423,6820,0,0,0,0,1900,-1900,9000,0,110.5009996,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/3/2017 23:00,0,3493.569093,40,0.139742764,0.558971055,11.1794211,0,0.01,33.2113,33.2113,33.2113,6475,0,0,0,0,1900,-1900,9000,0,69.87138186,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/4/2017 0:00,0,2999.921502,40,0.11999686,0.47998744,9.5997488,0,0.01,29.44898,29.44898,29.44898,5584,0,0,0,0,1900,-1900,9000,0,59.99843004,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/4/2017 1:00,0,2379.292252,40,0.09517169,0.38068676,7.6137352,0,0.01,29.44806,29.44806,29.44806,5647,0,0,0,0,1900,-1900,9000,0,47.58584504,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/4/2017 2:00,0,2379.292252,40,0.09517169,0.38068676,7.6137352,0,0.01,27.47417,27.47417,27.47417,5289,0,0,0,0,1900,-1900,9000,0,47.58584504,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/4/2017 3:00,0,2379.292253,40,0.09517169,0.380686761,7.6137352,0,0.01,26.03279,26.03279,26.03279,4782,0,0,0,0,1900,-1900,9000,0,47.58584506,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/4/2017 4:00,0,2379.292255,40,0.09517169,0.380686761,7.6137352,0,0.01,25.38766,25.38766,25.38766,4782,0,0,0,0,1900,-1900,9000,0,47.5858451,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/4/2017 5:00,0,2616.191719,40,0.104647669,0.418590675,8.3718135,0,0.01,27.83321,27.83321,27.83321,4782,0,0,0,0,1900,-1900,9000,0,52.32383438,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/4/2017 6:00,0,3085.112346,40,0.123404494,0.493617975,9.8723595,0,0.01,29.40994,29.40994,29.40994,5263,0,0,0,0,1900,-1900,9000,0,61.70224692,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/4/2017 7:00,0,7278.892081,40,0.291155683,1.164622733,23.2924547,0,0.01,32.79007,32.79007,32.79007,5965,0,0,0,0,1900,-1900,9000,0,145.5778416,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/4/2017 8:00,0.1188825,4007.56124,40,0.16030245,0.641209798,12.824196,0,0.01,31.75088,31.75088,31.75088,6683,0,0,0,10,1900,-1900,9000,0,80.1512248,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/4/2017 9:00,0.457131,6498.665848,40,0.259946634,1.039786536,20.7957307,0,0.01,26.60172,26.60172,26.60172,7133,0,0,0,10,1900,-1900,9000,0,129.973317,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/4/2017 10:00,0.735705,6131.591959,40,0.245263678,0.981054714,19.6210943,0,0.01,14.31528,14.31528,14.31528,7218,0,0,0,10,1900,-1900,9000,0,122.6318392,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/4/2017 11:00,0.92692,5642.264274,40,0.225690571,0.902762284,18.0552457,0,0.01,7.91211,7.91211,7.91211,6941,0,0,0,10,1900,-1900,9000,0,112.8452855,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/4/2017 12:00,1,5642.123085,40,0.225684923,0.902739694,18.0547939,0,0.01,5.11946,5.11946,5.11946,6915,0,0,0,10,1900,-1900,9000,0,112.8424617,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/4/2017 13:00,1,5641.779616,40,0.225671185,0.902684738,18.0536948,0,0.01,3.82801,3.82801,3.82801,6755,0,0,0,10,1900,-1900,9000,0,112.8355923,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/4/2017 14:00,0.98991,5641.484842,40,0.225659394,0.902637574,18.0527515,0,0.01,3.38256,3.38256,3.38256,7182,0,0,0,10,1900,-1900,9000,0,112.8296968,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/4/2017 15:00,0.862015,3150.41638,40,0.126016655,0.504066621,10.0813324,0,0.01,5.38468,5.38468,5.38468,6692,0,0,0,10,1900,-1900,9000,0,63.0083276,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/4/2017 16:00,0.656145,3150.600782,40,0.126024031,0.504096125,10.0819225,0,0.01,21.33679,21.33679,21.33679,7139,0,0,0,10,1900,-1900,9000,0,63.01201564,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/4/2017 17:00,0.360119,3639.593119,40,0.145583725,0.582334899,11.646698,0,0.01,29.55174,29.55174,29.55174,6736,0,0,0,10,1900,-1900,9000,0,72.79186238,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/4/2017 18:00,0.03709015,3686.984177,40,0.147479367,0.589917468,11.7983494,0,0.01,42.41198,42.41198,42.41198,7070,0,0,0,10,1900,-1900,9000,0,73.73968354,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/4/2017 19:00,0,3479.29999,40,0.139172,0.556687998,11.13376,0,0.01,47.49152,47.49152,47.49152,7377,0,0,0,0,1900,-1900,9000,0,69.5859998,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/4/2017 20:00,0,3234.856029,40,0.129394241,0.517576965,10.3515393,0,0.01,41.76343,41.76343,41.76343,7459,0,0,0,0,1900,-1900,9000,0,64.69712058,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/4/2017 21:00,0,3234.856032,40,0.129394241,0.517576965,10.3515393,0,0.01,39.45875,39.45875,39.45875,7486,0,0,0,0,1900,-1900,9000,0,64.69712064,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/4/2017 22:00,0,3319.993243,40,0.13279973,0.531198919,10.6239784,0,0.01,37.23618,37.23618,37.23618,7027,0,0,0,0,1900,-1900,9000,0,66.39986486,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/4/2017 23:00,0,3135.207541,40,0.125408302,0.501633207,10.0326641,0,0.01,32.53508,32.53508,32.53508,6687,0,0,0,0,1900,-1900,9000,0,62.70415082,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/5/2017 0:00,0,2769.615747,40,0.11078463,0.44313852,8.8627704,0,0.01,29.42829,29.42829,29.42829,6104,0,0,0,0,1900,-1900,9000,0,55.39231494,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/5/2017 1:00,0,2703.383995,40,0.10813536,0.432541439,8.6508288,0,0.01,25.69245,25.69245,25.69245,5352,0,0,0,0,1900,-1900,9000,0,54.0676799,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/5/2017 2:00,0,2542.368339,40,0.101694734,0.406778934,8.1355787,0,0.01,24.6326,24.6326,24.6326,5286,0,0,0,0,1900,-1900,9000,0,50.84736678,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/5/2017 3:00,0,3003.069775,40,0.120122791,0.480491164,9.6098233,0,0.01,23.50721,23.50721,23.50721,5286,0,0,0,0,1900,-1900,9000,0,60.0613955,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/5/2017 4:00,0,4829.740087,40,0.193189604,0.772758414,15.4551683,0,0.01,23.53303,23.53303,23.53303,4781,0,0,0,0,1900,-1900,9000,0,96.59480174,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/5/2017 5:00,0,4471.48507,40,0.178859403,0.715437611,14.3087522,0,0.01,25.00981,25.00981,25.00981,4781,0,0,0,0,1900,-1900,9000,0,89.4297014,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/5/2017 6:00,0,5193.47016,40,0.207738806,0.830955226,16.6191045,0,0.01,27.66635,27.66635,27.66635,5365,0,0,0,0,1900,-1900,9000,0,103.8694032,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/5/2017 7:00,0,5197.751351,40,0.207910054,0.831640216,16.6328043,0,0.01,37.03672,37.03672,37.03672,6014,0,0,0,0,1900,-1900,9000,0,103.955027,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/5/2017 8:00,0.0358216,5408.734256,40,0.21634937,0.865397481,17.3079496,0,0.01,35.80525,35.80525,35.80525,6557,0,0,0,10,1900,-1900,9000,0,108.1746851,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/5/2017 9:00,0.129195,4930.613526,40,0.197224541,0.788898164,15.7779633,0,0.01,24.07776,24.07776,24.07776,7774,0,0,0,10,1900,-1900,9000,0,98.61227052,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/5/2017 10:00,0.567875,5049.732473,40,0.201989299,0.807957196,16.1591439,0,0.01,20.26411,20.26411,20.26411,7475,0,0,0,10,1900,-1900,9000,0,100.9946495,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/5/2017 11:00,0.742735,4081.295108,40,0.163251804,0.653007217,13.0601444,0,0.01,16.90569,16.90569,16.90569,6999,0,0,0,10,1900,-1900,9000,0,81.62590216,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/5/2017 12:00,0.910945,3102.893573,40,0.124115743,0.496462972,9.9292594,0,0.01,16.93915,16.93915,16.93915,7243,0,0,0,10,1900,-1900,9000,0,62.05787146,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/5/2017 13:00,0.70346,2130.962936,40,0.085238517,0.34095407,6.8190814,0,0.01,15.91188,15.91188,15.91188,7649,0,0,0,10,1900,-1900,9000,0,42.61925872,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/5/2017 14:00,0.837995,2126.983343,40,0.085079334,0.340317335,6.8063467,0,0.01,16.05138,16.05138,16.05138,6823,0,0,0,10,1900,-1900,9000,0,42.53966686,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/5/2017 15:00,0.764085,2130.787501,40,0.0852315,0.340926,6.81852,0,0.01,20.32382,20.32382,20.32382,6627,0,0,0,10,1900,-1900,9000,0,42.61575002,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/5/2017 16:00,0.65888,3110.229255,40,0.12440917,0.497636681,9.9527336,0,0.01,26.76294,26.76294,26.76294,7537,0,0,0,10,1900,-1900,9000,0,62.2045851,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/5/2017 17:00,0.3597195,4523.205726,40,0.180928229,0.723712916,14.4742583,0,0.01,29.38672,29.38672,29.38672,7001,0,0,0,10,1900,-1900,9000,0,90.46411452,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/5/2017 18:00,0.0368555,5860.345095,40,0.234413804,0.937655215,18.7531043,0,0.01,41.95446,41.95446,41.95446,6395,0,0,0,10,1900,-1900,9000,0,117.2069019,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/5/2017 19:00,0,5455.157113,40,0.218206285,0.872825138,17.4565028,0,0.01,46.78832,46.78832,46.78832,7012,0,0,0,0,1900,-1900,9000,0,109.1031423,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/5/2017 20:00,0,5694.761351,40,0.227790454,0.911161816,18.2232363,0,0.01,44.74051,44.74051,44.74051,7256,0,0,0,0,1900,-1900,9000,0,113.895227,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/5/2017 21:00,0,5208.597872,40,0.208343915,0.833375659,16.6675132,0,0.01,39.77297,39.77297,39.77297,7146,0,0,0,0,1900,-1900,9000,0,104.1719574,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/5/2017 22:00,0,5445.312953,40,0.217812518,0.871250073,17.4250015,0,0.01,35.28889,35.28889,35.28889,6862,0,0,0,0,1900,-1900,9000,0,108.9062591,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/5/2017 23:00,0,4710.386262,40,0.188415451,0.753661802,15.073236,0,0.01,30.05253,30.05253,30.05253,6390,0,0,0,0,1900,-1900,9000,0,94.20772524,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/6/2017 0:00,0,4940.961891,40,0.197638476,0.790553903,15.8110781,0,0.01,28.07528,28.07528,28.07528,5636,0,0,0,0,1900,-1900,9000,0,98.81923782,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/6/2017 1:00,0,4831.103537,40,0.193244142,0.772976566,15.4595313,0,0.01,23.01257,23.01257,23.01257,5497,0,0,0,0,1900,-1900,9000,0,96.62207074,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/6/2017 2:00,0,5304.40521,40,0.212176208,0.848704834,16.9740967,0,0.01,21.27583,21.27583,21.27583,5028,0,0,0,0,1900,-1900,9000,0,106.0881042,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/6/2017 3:00,0,4822.133117,40,0.192885325,0.771541299,15.430826,0,0.01,20.23305,20.23305,20.23305,5028,0,0,0,0,1900,-1900,9000,0,96.44266234,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/6/2017 4:00,0,5297.038385,40,0.211881535,0.847526142,16.9505228,0,0.01,21.22148,21.22148,21.22148,5028,0,0,0,0,1900,-1900,9000,0,105.9407677,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/6/2017 5:00,0,5055.752477,40,0.202230099,0.808920396,16.1784079,0,0.01,23.55602,23.55602,23.55602,5028,0,0,0,0,1900,-1900,9000,0,101.1150495,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/6/2017 6:00,0,5913.471658,40,0.236538866,0.946155466,18.9231093,0,0.01,29.28504,29.28504,29.28504,5501,0,0,0,0,1900,-1900,9000,0,118.2694332,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/6/2017 7:00,0,6979.065138,40,0.279162606,1.116650422,22.3330084,0,0.01,35.08817,35.08817,35.08817,6654,0,0,0,0,1900,-1900,9000,0,139.5813028,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/6/2017 8:00,0.119954,5062.469306,40,0.202498772,0.809995089,16.1999018,0,0.01,43.74426,43.74426,43.74426,6878,0,0,0,10,1900,-1900,9000,0,101.2493861,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
2/6/2017 9:00,0.4396145,10537.25869,40,0.421490348,1.68596139,33.7192278,0,0.01,33.51,33.51,33.51,7285,0,0,0,10,1900,-1900,9000,0,210.7451738,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
