Datetime (he),PV Gen (kW/rated kW),System Load (kW),EV fleet/1,Site Steam Thermal Load (MMBtu/hr),Site Hot Water Thermal Load (MMBtu/hr),Site Cooling Thermal Load (tons),Site Load (kW),FR Price ($/kW),DA Price ($/kWh),Reg Up Price ($/kW),Reg Down Price ($/kW),Deferral Load (kW),NSR Price ($/kW),SR Price ($/kW),RA Active (y/n),VAR Reservation (%),POI: Export Max (kW),POI: Import Max (kW),Aggregate Energy Max (kWh),Aggregate Energy Min (kWh),Critical Load (kW),Battery: Charge Min (kW)/1,Battery: Charge Max (kW)/1,Battery: Energy Max (kWh)/1,Battery: Energy Min (kWh)/1,Battery: Discharge Min (kW)/1,Battery: Discharge Max (kW)/1,FR Reg Up Max (kW),FR Reg Up Min (kW),FR Reg Down Max (kW),FR Reg Down Min (kW),SR Max (kW),SR Min (kW),NSR Max (kW),NSR Min (kW),LF Reg Up Max (kW),LF Reg Up Min (kW),LF Reg Down Max (kW),LF Reg Down Min (kW),LF Down Price ($/kW),LF Price ($/kW),LF Up Price ($/kW),LF Energy Option Up (kWh/kW-hr),LF Energy Option Down (kWh/kW-hr)
3/7/2017 3:00,0,0,0,0.121591091,0.486364366,9.7272873,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/2017 4:00,0,0,0,0.169395716,0.677582865,13.5516573,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/2017 5:00,0,0,0,0.197850978,0.791403913,15.8280783,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/2017 6:00,0,0,0,0.236928947,0.947715789,18.9543158,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/2017 7:00,0,0,0,0.265427745,1.061710982,21.2342196,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/2017 8:00,0,0,0,0.202233206,0.808932822,16.1786565,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/2017 9:00,0,0,0,0.421166318,1.68466527,33.6933054,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/2017 10:00,0,0,0,0.405665872,1.62266349,32.4532698,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/2017 11:00,0,0,0,0.385811604,1.543246417,30.8649283,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/2017 12:00,0,0,0,0.385716201,1.542864804,30.8572961,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/2017 13:00,0,0,0,0.365920404,1.463681616,29.2736323,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/2017 14:00,0,0,0,0.386009406,1.544037623,30.8807525,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/2017 15:00,0,0,0,0.385717572,1.542870288,30.8574058,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/2017 16:00,0,0,0,0.385212358,1.540849434,30.8169887,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/2017 17:00,0,0,0,0.404695241,1.618780963,32.3756193,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/2017 18:00,0,0,0,0.3664039,1.465615599,29.312312,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/2017 19:00,0,0,0,0.300372715,1.201490862,24.0298172,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/2017 20:00,0,0,0,0.290628014,1.162512055,23.2502411,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/2017 21:00,0,0,0,0.230859445,0.923437781,18.4687556,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/2017 22:00,0,0,0,0.221111112,0.884444446,17.6888889,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/2017 23:00,0,0,0,0.139742758,0.558971031,11.1794206,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/8/2017 0:00,0,0,0,0.119996854,0.479987416,9.5997483,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/8/2017 1:00,0,0,0,0.115107975,0.460431898,9.208638,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/8/2017 2:00,0,0,0,0.115107975,0.460431898,9.208638,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/8/2017 3:00,0,0,0,0.130896409,0.523585637,10.4717128,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/8/2017 4:00,0,0,0,0.127373106,0.509492425,10.1898485,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/8/2017 5:00,0,0,0,0.134748398,0.53899359,10.7798718,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/8/2017 6:00,0,0,0,0.150399334,0.601597335,12.0319467,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/8/2017 7:00,0,0,0,0.266828888,1.06731555,21.346311,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/8/2017 8:00,0,0,0,0.200501834,0.802007335,16.0401467,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/8/2017 9:00,0,0,0,0.419547567,1.678190269,33.5638054,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/8/2017 10:00,0,0,0,0.404762206,1.619048826,32.3809765,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/8/2017 11:00,0,0,0,0.385314803,1.541259212,30.8251842,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/8/2017 12:00,0,0,0,0.433757689,1.735030757,34.7006151,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/8/2017 13:00,0,0,0,0.412367366,1.649469466,32.9893893,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/8/2017 14:00,0,0,0,0.443076049,1.772304195,35.4460839,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/8/2017 15:00,0,0,0,0.454471253,1.817885013,36.3577003,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/8/2017 16:00,0,0,0,0.46018316,1.84073264,36.8146528,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/8/2017 17:00,0,0,0,0.464764834,1.859059334,37.1811867,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/8/2017 18:00,0,0,0,0.406010595,1.624042379,32.4808476,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/8/2017 19:00,0,0,0,0.319515751,1.278063002,25.56126,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/8/2017 20:00,0,0,0,0.307403937,1.229615747,24.5923149,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/8/2017 21:00,0,0,0,0.258051005,1.032204021,20.6440804,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/8/2017 22:00,0,0,0,0.229472268,0.917889071,18.3577814,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/8/2017 23:00,0,0,0,0.139742757,0.558971029,11.1794206,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/9/2017 0:00,0,0,0,0.119996854,0.479987415,9.5997483,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/9/2017 1:00,0,0,0,0.115107974,0.460431896,9.2086379,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/9/2017 2:00,0,0,0,0.115107974,0.460431896,9.2086379,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/9/2017 3:00,0,0,0,0.115107974,0.460431896,9.2086379,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/9/2017 4:00,0,0,0,0.115107974,0.460431896,9.2086379,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/9/2017 5:00,0,0,0,0.119996853,0.479987413,9.5997483,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/9/2017 6:00,0,0,0,0.139743349,0.558973394,11.1794679,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/9/2017 7:00,0,0,0,0.265840501,1.063362006,21.2672401,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/9/2017 8:00,0,0,0,0.219039306,0.876157223,17.5231445,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/9/2017 9:00,0,0,0,0.47129262,1.885170478,37.7034096,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/9/2017 10:00,0,0,0,0.463842857,1.855371429,37.1074286,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/9/2017 11:00,0,0,0,0.453619578,1.814478314,36.2895663,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/9/2017 12:00,0,0,0,0.465969061,1.863876245,37.2775249,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/9/2017 13:00,0,0,0,0.452883398,1.81153359,36.2306718,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/9/2017 14:00,0,0,0,0.473800348,1.89520139,37.9040278,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/9/2017 15:00,0,0,0,0.479323866,1.917295464,38.3459093,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/9/2017 16:00,0,0,0,0.478186036,1.912744146,38.2548829,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/9/2017 17:00,0,0,0,0.495560701,1.982242803,39.6448561,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/9/2017 18:00,0,0,0,0.448861467,1.795445869,35.9089174,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/9/2017 19:00,0,0,0,0.378070125,1.512280499,30.24561,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/9/2017 20:00,0,0,0,0.368481025,1.473924099,29.478482,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/9/2017 21:00,0,0,0,0.313255322,1.253021289,25.0604258,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/9/2017 22:00,0,0,0,0.302935364,1.211741456,24.2348291,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/9/2017 23:00,0,0,0,0.139742757,0.558971027,11.1794205,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2017 0:00,0,0,0,0.119996853,0.479987413,9.5997483,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2017 1:00,0,0,0,0.115107974,0.460431894,9.2086379,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2017 2:00,0,0,0,0.115107974,0.460431894,9.2086379,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2017 3:00,0,0,0,0.115107974,0.460431894,9.2086379,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2017 4:00,0,0,0,0.115107974,0.460431894,9.2086379,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2017 5:00,0,0,0,0.119996853,0.479987411,9.5997482,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2017 6:00,0,0,0,0.139743348,0.55897339,11.1794678,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2017 7:00,0,0,0,0.282824313,1.131297252,22.625945,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2017 8:00,0,0,0,0.269945745,1.07978298,21.5956596,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2017 9:00,0,0,0,0.458420582,1.833682328,36.6736466,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2017 10:00,0,0,0,0.450933867,1.803735467,36.0747093,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2017 11:00,0,0,0,0.432219676,1.728878704,34.5775741,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2017 12:00,0,0,0,0.444399985,1.777599941,35.5519988,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2017 13:00,0,0,0,0.447102666,1.788410666,35.7682133,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2017 14:00,0,0,0,0.501959462,2.00783785,40.156757,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2017 15:00,0,0,0,0.530256685,2.121026739,42.4205348,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2017 16:00,0,0,0,0.529998263,2.119993051,42.399861,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2017 17:00,0,0,0,0.538091332,2.15236533,43.0473066,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2017 18:00,0,0,0,0.474526133,1.898104533,37.9620907,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2017 19:00,0,0,0,0.388963486,1.555853943,31.1170789,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2017 20:00,0,0,0,0.375159782,1.500639126,30.0127825,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2017 21:00,0,0,0,0.317013561,1.268054244,25.3610849,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2017 22:00,0,0,0,0.308627937,1.234511748,24.690235,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/2017 23:00,0,0,0,0.139742756,0.558971025,11.1794205,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/11/2017 0:00,0,0,0,0.119996853,0.479987411,9.5997482,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/11/2017 1:00,0,0,0,0.095171682,0.380686729,7.6137346,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/11/2017 2:00,0,0,0,0.095171682,0.380686729,7.6137346,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/11/2017 3:00,0,0,0,0.095171682,0.380686728,7.6137346,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/11/2017 4:00,0,0,0,0.095171682,0.380686729,7.6137346,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/11/2017 5:00,0,0,0,0.100060561,0.400242245,8.0048449,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/11/2017 6:00,0,0,0,0.109838911,0.439355642,8.7871128,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/11/2017 7:00,0,0,0,0.296531506,1.186126025,23.7225205,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/11/2017 8:00,0,0,0,0.279846369,1.119385475,22.3877095,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/11/2017 9:00,0,0,0,0.36794573,1.471782921,29.4356584,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/11/2017 10:00,0,0,0,0.380298505,1.52119402,30.4238804,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/11/2017 11:00,0,0,0,0.364827986,1.459311942,29.1862388,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/11/2017 12:00,0,0,0,0.386381005,1.54552402,30.9104804,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/11/2017 13:00,0,0,0,0.397230106,1.588920425,31.7784085,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/11/2017 14:00,0,0,0,0.405372288,1.621489154,32.4297831,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/11/2017 15:00,0,0,0,0.310657921,1.242631682,24.8526336,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/11/2017 16:00,0,0,0,0.314830362,1.259321449,25.186429,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/11/2017 17:00,0,0,0,0.336987389,1.347949556,26.9589911,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/11/2017 18:00,0,0,0,0.323906377,1.29562551,25.9125102,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/11/2017 19:00,0,0,0,0.139171988,0.556687952,11.1337591,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/11/2017 20:00,0,0,0,0.12939423,0.517576921,10.3515384,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/11/2017 21:00,0,0,0,0.12939423,0.51757692,10.3515384,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/11/2017 22:00,0,0,0,0.119616866,0.478467464,9.5693493,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/11/2017 23:00,0,0,0,0.10983832,0.439353278,8.7870656,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/12/2017 0:00,0,0,0,0.100060561,0.400242245,8.0048449,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/12/2017 1:00,0,0,0,0.095171485,0.380685939,7.6137188,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/12/2017 2:00,0,0,0,0.095171485,0.380685939,7.6137188,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/12/2017 3:00,0,0,0,0.095171485,0.380685939,7.6137188,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/12/2017 4:00,0,0,0,0.100060364,0.400241455,8.0048291,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/12/2017 5:00,0,0,0,0.109838713,0.439354851,8.787097,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/12/2017 6:00,0,0,0,0.129393639,0.517574554,10.3514911,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/12/2017 7:00,0,0,0,0.122084064,0.488336254,9.7667251,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/12/2017 8:00,0,0,0,0.118666597,0.474666387,9.4933277,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/12/2017 9:00,0,0,0,0.103999959,0.415999838,8.3199968,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
